hit_index,sensor_hit_index,track_index,x_intersect,y_intersect,z_intersect,x_hit,y_hit,z_hit,pT,phi0,cellID,distance,matched_sensor_id,sensor_x_mm,sensor_y_mm,sensor_z_mm,candidate_sensor_ids,hit_row,hit_col,expected_row,expected_col
296,0,594,44.893360460911936,122.04187395539338,129.11895751953125,44.995087,122.0307,129.11896,7.121347904205322,-1.2196764945983887,335585283,0.10233798709297724,180.0,56.1879442157,116.675468393,135.45,[180],816.0,154.0,816.6562224957352,150.2166498084773
297,0,337,51.0760864096228,-119.17975788164404,128.60752868652344,51.192814,-119.046036,128.60753,7.129120349884033,1.1645472049713135,335732739,0.1775018445702648,756.0,56.1879442157,-116.675468393,135.45,[756],507.0,402.0,501.82842045423854,397.525687756912
298,0,493,11.416224323918868,-129.45927125378694,129.74502563476562,11.154443,-129.4685,129.74503,7.082876682281494,1.4814637899398804,335716355,0.26194436608324184,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,1048.0,603.629149848523,1058.6489729567556
299,0,445,81.312840032253,97.61699109610345,125.3583755493164,81.376045,97.50358,125.358376,7.1663007736206055,-0.8775972127914429,335577091,0.12983599200369253,148.0,79.1832048361,99.29259827339999,135.45,[148],530.0,689.0,534.9757129081382,687.18540784612
300,0,900,-83.82227691423032,-95.54130430081204,128.91047668457034,-83.45826,-95.84306,128.91048,6.971739768981934,2.289583206176758,335691779,0.47282887418576136,596.0,-79.1832048361,-99.29259827339999,135.45,[596],739.0,430.0,752.0517589035177,416.4371168747874
301,0,104,72.22822853078833,104.84738058179937,125.82157897949219,72.32861,104.71866,125.82158,7.155170917510986,-0.9689007997512817,335577091,0.16323751420606658,148.0,79.1832048361,99.29259827339999,135.45,[148],819.0,327.0,824.1912923359752,323.8009477875329
302,0,799,-11.806009455111052,-129.3958863423186,130.20950317382812,-10.696753,-129.4685,130.2095,7.056074142456055,1.660402774810791,335716355,1.1116314496036672,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,174.0,606.1645463072568,129.75962179555884
303,0,974,-61.7809541190727,113.97886423215095,130.9928741455078,-61.93873,113.87107,130.99287,6.998361110687256,-2.0688960552215576,335618051,0.19108143059137447,308.0,-56.1879442157,116.675468393,135.45,[308],489.0,371.0,494.13583356603795,378.27960386509176
304,0,468,-126.89793436142008,11.11911979780416,130.1202850341797,-126.9685,11.138586,130.12029,6.9223809242248535,-3.0555734634399414,335659011,0.0731996878360328,468.0,-127.0,1.55530143492e-14,135.45,[468],1047.0,603.0,1046.7647919121657,606.0826255431971
305,0,415,16.622214855335187,-126.39744647055977,127.15836334228516,16.916782,-126.37259,127.15836,7.0892744064331055,1.438690423965454,335724547,0.2956144691901795,724.0,28.2601586125,-123.815844847,135.45,[724],499.0,148.0,498.73593505760937,136.48224971340753
306,0,745,124.40230205579974,36.816535798127006,127.13963317871094,124.421196,36.701275,127.13963,7.215461730957031,-0.28908318281173706,335552515,0.1167992365141246,52.0,126.25316462800001,28.8164609473,135.45,[52],917.0,528.0,922.0029940330802,527.9654971119891
307,0,139,127.64820941085418,-22.80058514932898,127.0024871826172,127.81237,-21.843569,127.00249,7.219507217407227,0.17540933191776276,335765507,0.9709938655347663,884.0,126.25316462800001,-28.8164609473,135.45,[884],880.0,664.0,842.6350319188407,657.8017913141667
308,0,652,-12.32134782448702,129.5273074256147,130.40675354003906,-12.519911,129.4685,130.40675,7.055088520050049,-1.6670196056365967,335601667,0.20708665904014253,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,101.0,603.0922970245882,109.14608702051893
309,0,754,108.79747959424276,-66.59732005756814,125.29069519042969,108.973145,-66.34747,125.290695,7.199263095855713,0.547956109046936,335757315,0.3054204479857584,852.0,114.423046224,-55.1032348679,135.45,"[820, 852]",152.0,384.0,142.23659241327425,376.9773348097101
309,1,674,111.87892020520303,-63.6005924818528,126.35715484619142,110.68298,-62.79695,126.357155,7.201794624328613,0.515578031539917,335757315,1.4408691837491328,852.0,114.423046224,-55.1032348679,135.45,[852],294.0,452.0,262.10569544188786,500.23495924812096
309,2,797,129.00323151478733,-59.320111993736646,139.29421997070312,115.47653,-52.84305,139.29422,7.207836627960205,0.4295245409011841,335757315,14.99746501839911,852.0,114.423046224,-55.1032348679,135.45,[852],692.0,644.0,433.32491496653404,1185.207411631493
309,3,48,142.89071083625458,-89.47572149628832,165.6092987060547,108.57701,-67.17006,165.6093,7.198474884033203,0.5576929450035095,352534531,40.92642861656215,853.0,114.423046224,-55.1032348679,165.55,"[821, 853]",119.0,368.0,-772.8994651355328,1740.706584490183
309,4,797,172.26116520110736,-79.3150989277492,186.04547119140622,115.765816,-52.24234,186.04547,7.207836627960205,0.4295245409011841,369311747,62.64709715951878,854.0,114.423046224,-55.1032348679,195.65,[854],716.0,655.0,-366.4745623939683,2915.524759084294
309,5,614,172.57634134520777,-99.85781119628518,195.77978515625,110.338486,-63.51231,195.77979,7.201266288757324,0.5224813222885132,369311747,72.0731997920839,854.0,114.423046224,-55.1032348679,195.65,[854],265.0,438.0,-1188.1830531354074,2928.1318048483104
310,0,672,-35.78017683107464,122.08001510652866,128.00799560546875,-35.95991,122.026115,128.008,7.027286052703857,-1.8572574853897095,335609859,0.18764240589885775,276.0,-28.2601586125,123.815844847,135.45,[276],530.0,294.0,532.5668103811466,301.1992712570145
311,0,72,-73.66470370865136,-103.69557222049116,128.7913818359375,-73.658485,-103.65813,128.79138,6.983572483062744,2.1870980262756348,335691779,0.03795819273701581,596.0,-79.1832048361,-99.29259827339999,135.45,[596],427.0,822.0,425.8810421163531,822.7400450979457
312,0,682,95.64141098356049,87.54606972646434,127.66961669921874,96.39603,86.77455,127.66962,7.181282997131348,-0.7425894737243652,335568899,1.0792058592782805,116.0,101.24717697999999,80.7419293407,135.45,[116],843.0,407.0,874.1656154305736,377.7693601424198
313,0,571,2.2741504165387596,129.4380463904672,129.44271850585938,1.5228869,129.4685,129.44272,7.071905612945557,-1.5546016693115234,335601667,0.7518807699103638,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,662.0,599.5218556186882,692.96601666155
314,0,755,-55.51135739043821,116.93759067260544,130.65792846679688,-55.112606,117.15836,130.65793,7.005407333374023,-2.0153932571411133,335618051,0.4557885521906541,308.0,-56.1879442157,116.675468393,135.45,[308],621.0,645.0,612.4848911842173,629.0634730104716
315,0,497,-124.27701659880222,-37.464670736080734,132.48008728027344,-124.24051,-37.492928,132.48009,6.928091526031494,2.84739089012146,335667203,0.0461654627463655,500.0,-126.25316462800001,-28.8164609473,135.45,[500],254.0,682.0,256.0716084487706,681.045921167912
316,0,187,78.60269827910088,99.68685736957195,125.3171157836914,78.75263,99.59568,125.317116,7.163106441497803,-0.9044386148452759,335577091,0.17548057589225402,148.0,79.1832048361,99.29259827339999,135.45,[148],614.0,584.0,617.7703638468785,578.7797377200349
317,0,306,124.25866748130647,-37.49684474981768,127.19774627685548,124.30494,-37.21065,127.19775,7.2153449058532715,0.29172560572624207,335765507,0.2899098363701293,884.0,126.25316462800001,-28.8164609473,135.45,[884],266.0,524.0,254.78464789929262,522.2201141322586
318,0,975,-26.60047833064891,-124.1660564165959,127.5736083984375,-27.023914,-124.0657,127.57361,7.038358688354492,1.7804862260818481,335708163,0.4351667738353806,660.0,-28.2601586125,-123.815844847,135.45,[660],592.0,651.0,587.9915372161645,668.3872112740437
319,0,527,-118.16364385523411,-47.08141124884423,129.74507141113284,-118.01825,-47.565125,129.74507,6.932250022888184,2.7610535621643066,335675395,0.5050921062608034,532.0,-114.423046224,-55.1032348679,135.45,[532],903.0,458.0,922.8729447622305,452.3760947506355
320,0,546,-29.723533739961567,-123.45288953352429,127.63732147216797,-29.5388,-123.49169,127.63732,7.034694671630859,1.8057137727737427,335708163,0.18876551077550427,660.0,-28.2601586125,-123.815844847,135.45,[660],614.0,550.0,616.5182125390288,543.4649949015375
321,0,663,-123.40147206171423,40.58742968842125,132.56719970703125,-123.6222,40.201912,132.5672,6.929059982299805,-2.8252384662628174,335650819,0.4442350425880692,436.0,-126.25316462800001,28.8164609473,135.45,"[404, 436]",1057.0,707.0,1072.83874964485,716.0677026514315
321,1,663,-123.26452565924592,40.54217400473863,132.42001342773438,-123.644745,40.098545,132.42001,6.929059982299805,-2.8252384662628174,335650819,0.5842715792514734,436.0,-126.25316462800001,28.8164609473,135.45,"[404, 436]",1053.0,706.0,1071.028522297545,721.545558750164
322,0,711,-39.85725172377715,121.23868323842362,128.5016632080078,-39.913406,121.12376,128.50166,7.022674560546875,-1.8897794485092163,335609859,0.1279121601616723,276.0,-28.2601586125,123.815844847,135.45,[276],494.0,135.0,498.9135356569449,138.11627554891402
323,0,922,109.9279635029452,64.23933385558485,125.03026580810547,109.98161,64.25337,125.030266,7.200669765472412,-0.5301786661148071,335560707,0.05545593308322762,84.0,114.423046224,55.1032348679,135.45,[84],968.0,424.0,967.4439595073937,422.1966911578079
324,0,893,126.9707470214189,-9.435427819378674,124.66914367675781,126.9685,-9.344063,124.66914,7.221471786499023,0.07285317033529282,335544323,0.09139268506411424,20.0,127.0,0.0,135.45,[20],228.0,600.0,224.58288722485307,600.829880856756
325,0,361,-126.93222390018354,10.489284992625471,130.10174560546875,-126.9685,9.644397,130.10175,6.92232084274292,-3.06052303314209,335659011,0.8456665510642866,468.0,-127.0,1.55530143492e-14,135.45,[468],987.0,603.0,1021.5713997050182,604.7110439926587
326,0,901,76.46215353308799,101.42291307567939,125.43009185791016,76.96966,101.017555,125.43009,7.160475730895996,-0.9261379241943359,335577091,0.6495195592750631,148.0,79.1832048361,99.29259827339999,135.45,[148],670.0,513.0,687.2125920911759,493.15794787951916
326,1,901,76.38165872830723,101.31643574724148,125.29827880859374,77.15771,100.866035,125.29828,7.160475730895996,-0.9261379241943359,335577091,0.8972801514357887,148.0,79.1832048361,99.29259827339999,135.45,[148],664.0,520.0,682.9534989536597,489.93815568828893
327,0,804,126.00674859488026,29.727169732330367,126.83572387695312,126.14853,29.133326,126.835724,7.21769905090332,-0.23302635550498962,335552515,0.6105346667536621,52.0,126.25316462800001,28.8164609473,135.45,[52],614.0,597.0,638.4283514012146,592.1433586752102
327,1,748,173.15988011587615,238.97117947128208,291.53216552734375,77.34541,100.717896,291.53217,7.157927513122559,-0.9468387961387634,419463171,168.20934158221638,153.0,79.1832048361,99.29259827339999,285.95,[153],659.0,528.0,6189.143247915283,4361.067011191046
327,2,745,395.47396031727294,115.77831704754499,403.82803344726557,124.82735,34.921825,403.82803,7.215461730957031,-0.28908318281173706,486547459,282.46656730933864,61.0,126.25316462800001,28.8164609473,406.34999999999997,[61],846.0,544.0,4080.4742440097993,11370.831827570915
328,0,134,107.76977081043151,68.6916243887681,125.55410766601562,108.16079,68.03435,125.55411,7.197561740875244,-0.5687927603721619,335560707,0.7647930904176403,84.0,114.423046224,55.1032348679,135.45,"[84, 116]",1119.0,351.0,1145.535580834724,335.86898345726013
328,1,134,109.88295494269187,70.03452025663864,128.01388549804688,110.28726,69.35551,128.01389,7.197561740875244,-0.5687927603721619,335568899,0.7902678717921472,116.0,101.24717697999999,80.7419293407,135.45,"[84, 116]",146.0,963.0,173.70363663754574,947.4311185076749
329,0,303,-62.79733802114788,-113.51393349413411,131.08822631835938,-63.320934,-113.20544,131.08823,6.997607231140137,2.0747122764587402,335699971,0.6077197764027854,628.0,-56.1879442157,-116.675468393,135.45,[628],740.0,316.0,728.4613959546357,337.6242477820847
330,0,772,-123.1641485442724,42.09024417897308,132.81494140625,-123.193954,42.07817,132.81494,6.929592132568359,-2.8137030601501465,335650819,0.03215836012974031,436.0,-126.25316462800001,28.8164609473,135.45,"[404, 436]",1132.0,724.0,1132.951329266923,725.560643349105
331,0,751,-7.464169543753087,129.55463504948239,129.96095275878906,-7.982128,129.4685,129.96095,7.060651779174805,-1.6297252178192139,335601667,0.5250708030771462,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,282.0,604.1854019792953,303.43321824987623
332,0,668,-49.06223600146768,120.07316069253284,130.78594970703125,-48.59516,120.297,130.78595,7.012894630432129,-1.960084080696106,335618051,0.5179395446063101,308.0,-56.1879442157,116.675468393,135.45,[308],746.0,905.0,737.9076919813133,887.0283285692926
333,0,940,37.916493514923786,121.50915509350125,126.51640319824219,37.7819,121.61026,126.5164,7.11417293548584,-1.2696666717529297,335593475,0.1683390107179023,212.0,28.2601586125,123.815844847,135.45,[212],513.0,982.0,509.7324098600501,988.2533960969514
334,0,554,127.00171277373875,-2.3189173096689046,124.37066650390625,126.9685,-2.3911707,124.37067,7.221860408782959,0.01693776622414589,335544323,0.07952209837595288,20.0,127.0,0.0,135.45,[20],506.0,600.0,509.2433076132438,602.0685109495497
335,0,486,-126.96654913054408,-12.461514361209993,130.3135528564453,-126.9685,-12.709161,130.31355,6.922558307647705,3.0423758029937744,335659011,0.2476541136058543,468.0,-127.0,1.55530143492e-14,135.45,[468],93.0,603.0,103.53942555159968,603.3380347782372
336,0,809,105.27810728897748,75.5622772652132,127.39523315429688,105.284424,75.62886,127.39523,7.192797660827637,-0.6238840818405151,335568899,0.0668821524044501,116.0,101.24717697999999,80.7419293407,135.45,[116],397.0,763.0,394.8139169805279,763.2372123590994
337,0,297,51.96660926886398,118.8131652784723,128.61297607421875,51.83322,118.73763,128.61298,7.129775524139404,-1.159850001335144,335585283,0.15328886689242163,180.0,56.1879442157,116.675468393,135.45,[180],684.0,427.0,687.5078754188917,433.14660212655895
338,0,98,-107.91335400681419,72.60019924830704,132.39341735839844,-108.350945,71.78356,132.39342,6.9465413093566895,-2.5507850646972656,335634435,0.9264892503483805,372.0,-101.24717697999999,80.7419293407,135.45,[372],243.0,317.0,276.3307963042814,335.35291892743203
339,0,435,15.811922408101964,126.77709163501913,127.45643615722655,15.784897,126.63093,127.456436,7.087874412536621,-1.4480667114257812,335593475,0.14864110265766992,212.0,28.2601586125,123.815844847,135.45,[212],714.0,102.0,720.4498715207654,104.07055182407859
340,0,876,47.057039120998525,121.01279498929216,128.87623596191406,47.4185,120.86365,128.87624,7.123956203460693,-1.2012970447540283,335585283,0.39102202524120966,180.0,56.1879442157,116.675468393,135.45,[180],769.0,251.0,775.4930638516862,236.76379621194087
341,0,755,-55.59713325689518,117.11893131254328,130.86041259765625,-56.52016,116.48052,130.86041,7.005407333374023,-2.0153932571411133,335618051,1.1222949104963196,308.0,-56.1879442157,116.675468393,135.45,[308],594.0,588.0,619.738516781731,625.6324383521928
342,0,962,118.05130889860447,47.53352507283125,124.79891967773438,118.15666,47.277702,124.79892,7.210611820220947,-0.3841136693954468,335560707,0.2766668542831383,84.0,114.423046224,55.1032348679,135.45,[84],288.0,751.0,299.21160819725003,747.1305069841787
342,1,133,117.7741560966424,47.46693582203443,124.52275848388672,117.95668,47.577923,124.52276,7.210592746734619,-0.38443952798843384,335560707,0.21361928278223805,84.0,114.423046224,55.1032348679,135.45,[84],300.0,743.0,296.5480381653771,736.0443949056958
343,0,419,-97.56435452963342,85.44381415937823,131.8002471923828,-97.83301,84.97263,131.80025,6.957845211029053,-2.4237253665924072,335634435,0.5423890950102073,372.0,-101.24717697999999,80.7419293407,135.45,[372],771.0,738.0,790.0753927471294,749.3128980146628
344,0,677,124.81208170636455,35.09965490845207,127.04869079589842,124.86649,34.750313,127.04869,7.216047286987305,-0.2754872143268585,335552515,0.3535541238514151,52.0,126.25316462800001,28.8164609473,135.45,[52],839.0,546.0,853.3277584460826,544.3566831345817
345,0,431,72.9581034058283,-104.12684243009426,125.6249771118164,73.65291,-103.66257,125.62498,7.156501770019531,0.9582912921905518,335740931,0.8356467089637482,788.0,79.1832048361,-99.29259827339999,135.45,[788],427.0,380.0,408.63023373222916,352.9959427891316
346,0,427,-127.12414456677652,-24.88222656486323,132.2765350341797,-127.010735,-25.355755,132.27654,6.924590110778809,2.946901559829712,335667203,0.4869197768264895,500.0,-126.25316462800001,-28.8164609473,135.45,[500],740.0,571.0,759.3693752974707,567.1608024489399
347,0,392,-44.406532427958155,122.25802968023527,131.04991149902344,-44.89038,122.08112,131.04991,7.018354892730713,-1.9205893278121948,335618051,0.5151748766547715,308.0,-56.1879442157,116.675468393,135.45,[308],818.0,1053.0,825.3024514894105,1073.2564715096737
348,0,249,117.34913128648623,48.852071219153004,124.66349792480467,117.59527,48.44345,124.6635,7.209925651550293,-0.3957982063293457,335560707,0.477026149310976,84.0,114.423046224,55.1032348679,135.45,[84],335.0,728.0,351.95345405012006,719.0434024994488
349,0,107,69.1170126860452,107.2597039934044,126.16947174072266,69.558624,106.92766,126.16947,7.151252746582031,-0.999713659286499,335577091,0.5525172186024292,148.0,79.1832048361,99.29259827339999,135.45,"[148, 180]",907.0,217.0,920.6842288001764,199.35231399780776
